id,plate,startts,endts,startlng,startlat,my_id
CQGSQUC4ICOWT,969618,7/26/18 14:05,7/26/18 14:10,-77.033994,38.891932,222931
2DC7234HOXFSX,317653,7/26/18 14:05,7/26/18 14:10,-77.013762,38.890908,222932
WPVCF3WNAY57G,519073,7/26/18 14:05,7/26/18 14:10,-77.015376,38.888423,222933
FV7Y46WL7OAS4,548940,7/26/18 14:05,7/26/18 14:10,-77.005987,38.875801,222934
O57MSY4XTVWIQ,601523,7/26/18 14:05,7/26/18 14:10,-77.00878,38.88739,222935
BGKSPZIKI3PGQ,117110,7/26/18 14:05,7/26/18 14:10,-77.021576,38.893916,222936
VG7QAASJ6VQI4,651023,7/26/18 14:05,7/26/18 14:10,-77.049973,38.887157,222937
S6KRVI3CASVSH,727701,7/26/18 14:05,7/26/18 14:10,-77.028012,38.88326,222938
HB54PT56AO7EI,670682,7/26/18 14:05,7/26/18 14:10,-77.032923,38.890114,222939
MFCMMYZUGYXR7,163936,7/26/18 14:05,7/26/18 14:10,-77.048926,38.889043,222940
JQCGUMUB5X2DU,377329,7/26/18 14:05,7/26/18 14:10,-77.034346,38.891975,222941
FZ4HSPNBEYL3S,229116,7/26/18 14:05,7/26/18 14:10,-77.016994,38.888945,222942
4Y4LUG7JQ63S2,511525,7/26/18 14:05,7/26/18 14:10,-77.017683,38.888757,222943
GFKF24O4X3BI5,866938,7/26/18 14:05,7/26/18 14:10,-77.017616,38.888888,222944
7ELUPTDTM7ZK3,155299,7/26/18 14:05,7/26/18 14:10,-77.041822,38.909208,222945
OKZ3I7R3ZXSCJ,173987,7/26/18 14:05,7/26/18 14:10,-77.004066,38.902462,222946
YET566SHNKOLY,385467,7/26/18 14:05,7/26/18 14:10,-77.065189,38.905199,222947
U5HMBRCSZMCH5,582345,7/26/18 14:05,7/26/18 14:10,-77.031856,38.901415,222948
BIY5UI5BCCUAY,372040,7/26/18 14:05,7/26/18 14:10,-77.018599,38.892495,222949
LUVOIJH2M2WGH,328713,7/26/18 14:05,7/26/18 14:10,-77.06129,38.905054,222950
BQ7RU7QQ2O2MZ,363018,7/26/18 14:05,7/26/18 14:10,-77.005923,38.893081,222951
E2KYBIUAFW6EV,807504,7/26/18 14:05,7/26/18 14:10,-77.01253,38.898681,222952
EQCWWNEBLJ2EP,845213,7/26/18 14:05,7/26/18 14:10,-77.043327,38.901244,222953
5LVJKMGPR4L4D,277392,7/26/18 14:05,7/26/18 14:10,-77.004287,38.902421,222954
EXUIKBOCHDZSF,360928,7/26/18 14:05,7/26/18 14:10,-77.012561,38.898685,222955
3V4UKYDF47SLD,487557,7/26/18 14:05,7/26/18 14:10,-77.02212,38.89144,222956
NMEER7Y7G3HDG,843218,7/26/18 14:05,7/26/18 14:10,-77.050202,38.898078,222957
WZICV6EYLL5L3,947449,7/26/18 14:05,7/26/18 14:10,-77.041208,38.905555,222958
PVEPCMGK4AHIA,119931,7/26/18 14:05,7/26/18 14:10,-77.059056,38.901177,222959
MO7UIEGPTWDUR,950266,7/26/18 14:05,7/26/18 14:10,-77.032348,38.89955,222960
C3V3BUKN6WGV4,324913,7/26/18 14:05,7/26/18 14:10,-77.028418,38.895327,222961
25QE6TA5IAJ5Z,301228,7/26/18 14:05,7/26/18 14:10,-77.005648,38.894907,222962
ATACARIIA6OEC,625797,7/26/18 14:05,7/26/18 14:10,-77.074246,38.92178,222963
MO7UIEGPTWDUR,950266,7/26/18 14:10,7/26/18 14:15,-77.031936,38.904455,222964
35QJHOSKXULEI,899171,7/26/18 14:05,7/26/18 14:10,-77.044181,38.921165,222965
7ELUPTDTM7ZK3,155299,7/26/18 14:10,7/26/18 14:15,-77.040873,38.906031,222966
CQGSQUC4ICOWT,969618,7/26/18 14:10,7/26/18 14:15,-77.039339,38.889861,222967
OKZ3I7R3ZXSCJ,173987,7/26/18 14:10,7/26/18 14:15,-76.992672,38.90242,222968
WONCD7LJLFDPA,184635,7/26/18 14:10,7/26/18 14:15,-77.03425,38.90182,222969
XIFXBHVM5C4ZH,544177,7/26/18 14:10,7/26/18 14:15,-77.062455,38.905003,222970
WPVCF3WNAY57G,519073,7/26/18 14:10,7/26/18 14:15,-77.017426,38.888729,222971
O57MSY4XTVWIQ,601523,7/26/18 14:10,7/26/18 14:15,-76.994952,38.881536,222972
EQCWWNEBLJ2EP,845213,7/26/18 14:10,7/26/18 14:15,-77.042116,38.901245,222973
EXUIKBOCHDZSF,360928,7/26/18 14:10,7/26/18 14:15,-77.019823,38.901457,222974
MFCMMYZUGYXR7,163936,7/26/18 14:10,7/26/18 14:15,-77.046481,38.888844,222975
GKADHLQ5DZWNL,637558,7/26/18 14:10,7/26/18 14:15,-77.033816,38.893547,222976
MBSFAG3KWGBRC,771565,7/26/18 14:10,7/26/18 14:15,-77.069109,38.915636,222977
CRGIGM5ZFMC4J,608029,7/26/18 14:10,7/26/18 14:15,-77.02324,38.907238,222978
WLJFZVDBGRLSB,317763,7/26/18 14:10,7/26/18 14:15,-76.98772,38.918747,222979
GFKF24O4X3BI5,866938,7/26/18 14:10,7/26/18 14:15,-77.011076,38.888507,222980
2DC7234HOXFSX,317653,7/26/18 14:10,7/26/18 14:15,-77.010501,38.88958,222981
YET566SHNKOLY,385467,7/26/18 14:10,7/26/18 14:15,-77.065081,38.905967,222982
LUVOIJH2M2WGH,328713,7/26/18 14:10,7/26/18 14:15,-77.053326,38.90013,222983
MYYKW4HFXHEOV,533805,7/26/18 14:10,7/26/18 14:15,-77.066097,38.913532,222984
FV7Y46WL7OAS4,548940,7/26/18 14:10,7/26/18 14:15,-77.014881,38.876502,222985
