id,plate,startts,endts,endlng,endlat,my_id
VG7QAASJ6VQI4,651023,7/26/18 13:10,7/26/18 13:15,-77.031096,38.887458,222527
DQV4ZGDTO77KN,452224,7/26/18 13:05,7/26/18 13:10,-77.058934,38.924252,222528
NEYX3SUKLYNCY,336432,7/26/18 13:10,7/26/18 13:15,-77.018659,38.887738,222529
3V4UKYDF47SLD,487557,7/26/18 13:10,7/26/18 13:15,-77.00229,38.886793,222530
FZ4HSPNBEYL3S,229116,7/26/18 13:10,7/26/18 13:15,-77.039631,38.888844,222531
4Y4LUG7JQ63S2,511525,7/26/18 13:10,7/26/18 13:15,-77.039624,38.888903,222532
65N7XMUXMEE4R,421448,7/26/18 13:10,7/26/18 13:15,-77.002255,38.88689,222533
GFKF24O4X3BI5,866938,7/26/18 13:10,7/26/18 13:15,-77.039636,38.888837,222534
AA4BD2IP3IFO7,797786,7/26/18 13:10,7/26/18 13:15,-76.997605,38.8854,222535
YELWETKAJZUXE,695410,7/26/18 13:10,7/26/18 13:15,-77.040549,38.888714,222536
OKZ3I7R3ZXSCJ,173987,7/26/18 13:10,7/26/18 13:15,-76.966485,38.89415,222537
H7WM5TTQP7KXE,751554,7/26/18 13:10,7/26/18 13:15,-77.012579,38.889404,222538
LUVOIJH2M2WGH,328713,7/26/18 13:10,7/26/18 13:15,-77.060186,38.902239,222539
2FS7YZZBVGNQI,442793,7/26/18 13:10,7/26/18 13:15,-77.012589,38.88925,222540
BF262CR2SDMVD,178886,7/26/18 13:10,7/26/18 13:15,-77.013498,38.90016,222541
5LVJKMGPR4L4D,277392,7/26/18 13:10,7/26/18 13:15,-76.966459,38.894141,222542
EXUIKBOCHDZSF,360928,7/26/18 13:10,7/26/18 13:15,-77.043399,38.899101,222543
TM2M53VUQDTO5,749220,7/26/18 13:10,7/26/18 13:15,-77.033598,38.898767,222544
3LPKG7TWVEVC3,751583,7/26/18 13:10,7/26/18 13:15,-77.012838,38.88896,222545
GKADHLQ5DZWNL,637558,7/26/18 13:10,7/26/18 13:15,-77.036495,38.898766,222546
GTMW6LVAGQ6CO,661043,7/26/18 13:10,7/26/18 13:15,-77.032101,38.889971,222547
PVYNR7C4VNSCM,951901,7/26/18 13:10,7/26/18 13:15,-76.994008,38.900149,222548
Q2QDFYT2TO2TM,175453,7/26/18 13:10,7/26/18 13:15,-77.015323,38.889479,222549
LMBJ4QYQQ5R5B,852128,7/26/18 13:10,7/26/18 13:15,-77.064995,38.910416,222550
HZQEOZ3CPIV2I,975877,7/26/18 13:10,7/26/18 13:15,-77.013398,38.912773,222551
23MZG3NPRFAEI,275997,7/26/18 13:10,7/26/18 13:15,-77.042195,38.907172,222552
Q3WCIQ6BJIXKN,587650,7/26/18 13:10,7/26/18 13:15,-77.008435,38.912809,222553
Z4PBDV5J6D5KF,740022,7/26/18 13:10,7/26/18 13:15,-76.975592,38.913225,222554
PBUUUC3MMO7I6,379622,7/26/18 13:10,7/26/18 13:15,-77.021888,38.909075,222555
DQV4ZGDTO77KN,452224,7/26/18 13:10,7/26/18 13:15,-77.066084,38.928939,222556
PK2OOI4K6CO67,218813,7/26/18 13:10,7/26/18 13:15,-77.061095,38.905731,222557
5225N4TQ5CK6U,881797,7/26/18 13:10,7/26/18 13:15,-77.06589,38.928884,222558
FOOMCZ4AAEG2U,232434,7/26/18 13:10,7/26/18 13:15,-77.030381,38.908424,222559
7ZBDAAGMTO4DJ,831964,7/26/18 13:15,7/26/18 13:20,-77.04437,38.890403,222560
CQGSQUC4ICOWT,969618,7/26/18 13:15,7/26/18 13:20,-77.008005,38.889881,222561
RGU7ZMFTMOKOH,363845,7/26/18 13:15,7/26/18 13:20,-77.017678,38.888874,222562
H7WM5TTQP7KXE,751554,7/26/18 13:15,7/26/18 13:20,-77.015025,38.88894,222563
E2KYBIUAFW6EV,807504,7/26/18 13:15,7/26/18 13:20,-77.044567,38.890568,222564
SBEXQ3LOLCHFB,224775,7/26/18 13:15,7/26/18 13:20,-77.024771,38.890461,222565
VG7QAASJ6VQI4,651023,7/26/18 13:15,7/26/18 13:20,-77.03188,38.886877,222566
MUPTSJ4YKP3XC,828437,7/26/18 13:15,7/26/18 13:20,-77.017526,38.888844,222567
3LPKG7TWVEVC3,751583,7/26/18 13:15,7/26/18 13:20,-77.014991,38.889031,222568
NEYX3SUKLYNCY,336432,7/26/18 13:15,7/26/18 13:20,-77.014019,38.887659,222569
RWDRN3EEHYOFW,511240,7/26/18 13:15,7/26/18 13:20,-76.980544,38.846412,222570
GTMW6LVAGQ6CO,661043,7/26/18 13:15,7/26/18 13:20,-77.023572,38.889905,222571
AA4BD2IP3IFO7,797786,7/26/18 13:15,7/26/18 13:20,-77.0009,38.886378,222572
Q2QDFYT2TO2TM,175453,7/26/18 13:15,7/26/18 13:20,-77.031312,38.890417,222573
YET566SHNKOLY,385467,7/26/18 13:15,7/26/18 13:20,-77.035255,38.899809,222574
5D2OMCUOW3L3A,158898,7/26/18 13:15,7/26/18 13:20,-77.03784,38.898767,222575
7N2S3SZIW7DAM,241526,7/26/18 13:15,7/26/18 13:20,-77.020671,38.894288,222576
LMBJ4QYQQ5R5B,852128,7/26/18 13:15,7/26/18 13:20,-77.05817,38.902402,222577
BF262CR2SDMVD,178886,7/26/18 13:15,7/26/18 13:20,-77.002272,38.90018,222578
TMNSN6EFDGQYS,847609,7/26/18 13:15,7/26/18 13:20,-77.028475,38.898305,222579
EE3NBZV42RV3Z,971574,7/26/18 13:15,7/26/18 13:20,-77.029339,38.895351,222580
EQCWWNEBLJ2EP,845213,7/26/18 13:15,7/26/18 13:20,-77.055903,38.902347,222581
BGKSPZIKI3PGQ,117110,7/26/18 13:15,7/26/18 13:20,-77.023765,38.897018,222582
PK2OOI4K6CO67,218813,7/26/18 13:15,7/26/18 13:20,-77.061122,38.904253,222583
TM2M53VUQDTO5,749220,7/26/18 13:15,7/26/18 13:20,-77.024367,38.90089,222584
FZ4HSPNBEYL3S,229116,7/26/18 13:15,7/26/18 13:20,-77.039576,38.893466,222585
4Y4LUG7JQ63S2,511525,7/26/18 13:15,7/26/18 13:20,-77.039593,38.893494,222586
GFKF24O4X3BI5,866938,7/26/18 13:15,7/26/18 13:20,-77.039594,38.893462,222587
PVYNR7C4VNSCM,951901,7/26/18 13:15,7/26/18 13:20,-76.989485,38.900276,222588
C3V3BUKN6WGV4,324913,7/26/18 13:15,7/26/18 13:20,-77.02861,38.898257,222589
25QE6TA5IAJ5Z,301228,7/26/18 13:15,7/26/18 13:20,-77.035439,38.903611,222590
7ELUPTDTM7ZK3,155299,7/26/18 13:15,7/26/18 13:20,-77.041602,38.909196,222591
WONCD7LJLFDPA,184635,7/26/18 13:15,7/26/18 13:20,-77.032622,38.905596,222592
TC2KUL3TPWJJS,177486,7/26/18 13:15,7/26/18 13:20,-76.998021,38.957884,222593
BMDXJD5WCEGVH,229748,7/26/18 13:15,7/26/18 13:20,-77.035429,38.927113,222594
23MZG3NPRFAEI,275997,7/26/18 13:15,7/26/18 13:20,-77.042349,38.911066,222595
3RO3UL2FOL6JM,603035,7/26/18 13:15,7/26/18 13:20,-77.06508,38.946672,222596
Z4PBDV5J6D5KF,740022,7/26/18 13:15,7/26/18 13:20,-76.979621,38.919443,222597
SHH6WDDPPCMEY,727821,7/26/18 13:15,7/26/18 13:20,-77.040611,38.905076,222598
DQV4ZGDTO77KN,452224,7/26/18 13:15,7/26/18 13:20,-77.070033,38.932648,222599
5225N4TQ5CK6U,881797,7/26/18 13:15,7/26/18 13:20,-77.069975,38.932581,222600
GMDTISW2CMPMG,499854,7/26/18 13:15,7/26/18 13:20,-77.031985,38.907619,222601
KNS6RKLMJ4RQT,592105,7/26/18 13:15,7/26/18 13:20,-77.034485,38.909763,222602
KJFBJSB62UB47,415448,7/26/18 13:20,7/26/18 13:25,-77.01254,38.887687,222603
CQGSQUC4ICOWT,969618,7/26/18 13:20,7/26/18 13:25,-77.013536,38.890843,222604
H7WM5TTQP7KXE,751554,7/26/18 13:20,7/26/18 13:25,-77.017769,38.888949,222605
7N2S3SZIW7DAM,241526,7/26/18 13:20,7/26/18 13:25,-77.021994,38.894103,222606
E2KYBIUAFW6EV,807504,7/26/18 13:20,7/26/18 13:25,-77.049003,38.889795,222607
2FS7YZZBVGNQI,442793,7/26/18 13:20,7/26/18 13:25,-77.017377,38.888883,222608
TMNSN6EFDGQYS,847609,7/26/18 13:20,7/26/18 13:25,-77.029473,38.895956,222609
EE3NBZV42RV3Z,971574,7/26/18 13:20,7/26/18 13:25,-77.022072,38.893,222610
EXUIKBOCHDZSF,360928,7/26/18 13:20,7/26/18 13:25,-77.049023,38.889437,222611
S6KRVI3CASVSH,727701,7/26/18 13:20,7/26/18 13:25,-77.017646,38.889369,222612
MUPTSJ4YKP3XC,828437,7/26/18 13:20,7/26/18 13:25,-77.021801,38.889354,222613
MFCMMYZUGYXR7,163936,7/26/18 13:20,7/26/18 13:25,-77.01503,38.887357,222614
NEYX3SUKLYNCY,336432,7/26/18 13:20,7/26/18 13:25,-77.015324,38.887422,222615
FZ4HSPNBEYL3S,229116,7/26/18 13:20,7/26/18 13:25,-77.03957,38.894693,222616
42VESJSFMJEUG,501567,7/26/18 13:20,7/26/18 13:25,-77.017359,38.88887,222617
RWDRN3EEHYOFW,511240,7/26/18 13:20,7/26/18 13:25,-76.983266,38.85085,222618
4Y4LUG7JQ63S2,511525,7/26/18 13:20,7/26/18 13:25,-77.039561,38.894611,222619
GFKF24O4X3BI5,866938,7/26/18 13:20,7/26/18 13:25,-77.039555,38.894773,222620
GTMW6LVAGQ6CO,661043,7/26/18 13:20,7/26/18 13:25,-77.014695,38.889379,222621
Q2QDFYT2TO2TM,175453,7/26/18 13:20,7/26/18 13:25,-77.039343,38.891918,222622
OKZ3I7R3ZXSCJ,173987,7/26/18 13:20,7/26/18 13:25,-76.970842,38.897763,222623
YET566SHNKOLY,385467,7/26/18 13:20,7/26/18 13:25,-77.037082,38.900347,222624
U5HMBRCSZMCH5,582345,7/26/18 13:20,7/26/18 13:25,-77.031297,38.896248,222625
BF262CR2SDMVD,178886,7/26/18 13:20,7/26/18 13:25,-76.996253,38.899747,222626
EQCWWNEBLJ2EP,845213,7/26/18 13:20,7/26/18 13:25,-77.059224,38.902342,222627
BGKSPZIKI3PGQ,117110,7/26/18 13:20,7/26/18 13:25,-77.029235,38.898192,222628
5LVJKMGPR4L4D,277392,7/26/18 13:20,7/26/18 13:25,-76.970994,38.897785,222629
LN4CZQWEKJFFM,846811,7/26/18 13:20,7/26/18 13:25,-77.031946,38.907253,222630
TM2M53VUQDTO5,749220,7/26/18 13:20,7/26/18 13:25,-77.022132,38.900793,222631
JQCGUMUB5X2DU,377329,7/26/18 13:20,7/26/18 13:25,-77.027127,38.897929,222632
GKADHLQ5DZWNL,637558,7/26/18 13:20,7/26/18 13:25,-77.040557,38.899144,222633
CRGIGM5ZFMC4J,608029,7/26/18 13:20,7/26/18 13:25,-77.019738,38.902607,222634
GMDTISW2CMPMG,499854,7/26/18 13:20,7/26/18 13:25,-77.032029,38.901497,222635
25QE6TA5IAJ5Z,301228,7/26/18 13:20,7/26/18 13:25,-77.026951,38.898766,222636
KP32TLZZHSBA4,310463,7/26/18 13:25,7/26/18 13:30,-76.98912,38.866243,222637
HZQEOZ3CPIV2I,975877,7/26/18 13:20,7/26/18 13:25,-77.023539,38.924014,222638
3RO3UL2FOL6JM,603035,7/26/18 13:20,7/26/18 13:25,-77.065495,38.947338,222639
NR5VIQ43QE5XL,913943,7/26/18 13:20,7/26/18 13:25,-77.085484,38.90862,222640
22EFIC5BGGP3F,924673,7/26/18 13:20,7/26/18 13:25,-77.039352,38.924837,222641
DQV4ZGDTO77KN,452224,7/26/18 13:20,7/26/18 13:25,-77.072033,38.93257,222642
HB54PT56AO7EI,670682,7/26/18 13:25,7/26/18 13:30,-77.018859,38.881199,222643
RWDRN3EEHYOFW,511240,7/26/18 13:25,7/26/18 13:30,-76.982942,38.850164,222644
5225N4TQ5CK6U,881797,7/26/18 13:20,7/26/18 13:25,-77.07209,38.932572,222645
AA4BD2IP3IFO7,797786,7/26/18 13:25,7/26/18 13:30,-77.005415,38.882127,222646
FOOMCZ4AAEG2U,232434,7/26/18 13:20,7/26/18 13:25,-77.030869,38.909214,222647
KNS6RKLMJ4RQT,592105,7/26/18 13:20,7/26/18 13:25,-77.032408,38.909781,222648
OCFT5SFT73Z7A,379988,7/26/18 13:25,7/26/18 13:30,-77.010609,38.893868,222649
KJFBJSB62UB47,415448,7/26/18 13:25,7/26/18 13:30,-77.009286,38.886346,222650
CQGSQUC4ICOWT,969618,7/26/18 13:25,7/26/18 13:30,-77.01739,38.89004,222651
OKZ3I7R3ZXSCJ,173987,7/26/18 13:25,7/26/18 13:30,-76.983612,38.898168,222652
H7WM5TTQP7KXE,751554,7/26/18 13:25,7/26/18 13:30,-77.022194,38.890342,222653
7N2S3SZIW7DAM,241526,7/26/18 13:25,7/26/18 13:30,-77.010777,38.893697,222654
EN555BNHT2QIJ,502410,7/26/18 13:25,7/26/18 13:30,-77.031526,38.898038,222655
E2KYBIUAFW6EV,807504,7/26/18 13:25,7/26/18 13:30,-77.046368,38.891884,222656
2FS7YZZBVGNQI,442793,7/26/18 13:25,7/26/18 13:30,-77.022185,38.890385,222657
EE3NBZV42RV3Z,971574,7/26/18 13:25,7/26/18 13:30,-77.030331,38.897191,222658
5LVJKMGPR4L4D,277392,7/26/18 13:25,7/26/18 13:30,-76.983647,38.89833,222659
SBEXQ3LOLCHFB,224775,7/26/18 13:25,7/26/18 13:30,-77.025277,38.889895,222660
VG7QAASJ6VQI4,651023,7/26/18 13:25,7/26/18 13:30,-77.030892,38.887727,222661
S6KRVI3CASVSH,727701,7/26/18 13:25,7/26/18 13:30,-77.014316,38.889726,222662
MUPTSJ4YKP3XC,828437,7/26/18 13:25,7/26/18 13:30,-77.024187,38.889356,222663
3LPKG7TWVEVC3,751583,7/26/18 13:25,7/26/18 13:30,-77.022188,38.890367,222664
NEYX3SUKLYNCY,336432,7/26/18 13:25,7/26/18 13:30,-77.021726,38.889378,222665
SCZMLZMEEJKY5,835544,7/26/18 13:25,7/26/18 13:30,-77.039673,38.889187,222666
3V4UKYDF47SLD,487557,7/26/18 13:25,7/26/18 13:30,-77.000473,38.885006,222667
FZ4HSPNBEYL3S,229116,7/26/18 13:25,7/26/18 13:30,-77.036071,38.890355,222668
42VESJSFMJEUG,501567,7/26/18 13:25,7/26/18 13:30,-77.022191,38.89038,222669
MONE2U56XT2Y3,900185,7/26/18 13:25,7/26/18 13:30,-77.015139,38.884828,222670
JGYJEXMICBG5U,482706,7/26/18 13:25,7/26/18 13:30,-77.01434,38.889717,222671
GFKF24O4X3BI5,866938,7/26/18 13:25,7/26/18 13:30,-77.03634,38.890218,222672
YELWETKAJZUXE,695410,7/26/18 13:25,7/26/18 13:30,-77.039658,38.889167,222673
C3V3BUKN6WGV4,324913,7/26/18 13:25,7/26/18 13:30,-77.028861,38.895522,222674
Q2QDFYT2TO2TM,175453,7/26/18 13:25,7/26/18 13:30,-77.033678,38.89743,222675
25QE6TA5IAJ5Z,301228,7/26/18 13:25,7/26/18 13:30,-77.027165,38.89685,222676
U5HMBRCSZMCH5,582345,7/26/18 13:25,7/26/18 13:30,-77.031934,38.899122,222677
SK2FWGSCL26SV,882721,7/26/18 13:25,7/26/18 13:30,-77.032346,38.902548,222678
23MZG3NPRFAEI,275997,7/26/18 13:25,7/26/18 13:30,-77.038399,38.902549,222679
EQCWWNEBLJ2EP,845213,7/26/18 13:25,7/26/18 13:30,-77.047773,38.902747,222680
LN4CZQWEKJFFM,846811,7/26/18 13:25,7/26/18 13:30,-77.033539,38.909711,222681
EJ5Z4PWWD5SLQ,505867,7/26/18 13:25,7/26/18 13:30,-77.060688,38.905232,222682
JQCGUMUB5X2DU,377329,7/26/18 13:25,7/26/18 13:30,-77.025306,38.89842,222683
MBSFAG3KWGBRC,771565,7/26/18 13:25,7/26/18 13:30,-77.046636,38.90914,222684
CRGIGM5ZFMC4J,608029,7/26/18 13:25,7/26/18 13:30,-77.023174,38.90714,222685
GMDTISW2CMPMG,499854,7/26/18 13:25,7/26/18 13:30,-77.032499,38.899411,222686
FOOMCZ4AAEG2U,232434,7/26/18 13:25,7/26/18 13:30,-77.012947,38.91113,222687
KNS6RKLMJ4RQT,592105,7/26/18 13:25,7/26/18 13:30,-77.028083,38.912565,222688
KJFBJSB62UB47,415448,7/26/18 13:30,7/26/18 13:35,-77.006369,38.88745,222689
RGU7ZMFTMOKOH,363845,7/26/18 13:30,7/26/18 13:35,-77.032836,38.888886,222690
KP32TLZZHSBA4,310463,7/26/18 13:30,7/26/18 13:35,-77.003498,38.868107,222691
3RO3UL2FOL6JM,603035,7/26/18 13:25,7/26/18 13:30,-77.063402,38.943602,222692
MUPTSJ4YKP3XC,828437,7/26/18 13:30,7/26/18 13:35,-77.032874,38.888873,222693
3LPKG7TWVEVC3,751583,7/26/18 13:30,7/26/18 13:35,-77.024498,38.889194,222694
MFCMMYZUGYXR7,163936,7/26/18 13:30,7/26/18 13:35,-77.028872,38.888648,222695
NEYX3SUKLYNCY,336432,7/26/18 13:30,7/26/18 13:35,-77.028669,38.888797,222696
3V4UKYDF47SLD,487557,7/26/18 13:30,7/26/18 13:35,-76.996011,38.883936,222697
RWDRN3EEHYOFW,511240,7/26/18 13:30,7/26/18 13:35,-76.983872,38.85041,222698
E7LGNYIGLGZPI,840517,7/26/18 13:25,7/26/18 13:30,-77.042817,38.923002,222699
AA4BD2IP3IFO7,797786,7/26/18 13:30,7/26/18 13:35,-77.000634,38.885531,222700
OKZ3I7R3ZXSCJ,173987,7/26/18 13:30,7/26/18 13:35,-76.984209,38.900089,222701
U5HMBRCSZMCH5,582345,7/26/18 13:30,7/26/18 13:35,-77.032086,38.901139,222702
H7WM5TTQP7KXE,751554,7/26/18 13:30,7/26/18 13:35,-77.024474,38.889218,222703
EN555BNHT2QIJ,502410,7/26/18 13:30,7/26/18 13:35,-77.03386,38.892275,222704
LMBJ4QYQQ5R5B,852128,7/26/18 13:30,7/26/18 13:35,-77.026143,38.89184,222705
NIDLTTL5RPBRH,636909,7/26/18 13:30,7/26/18 13:35,-76.991262,38.890362,222706
FV7Y46WL7OAS4,548940,7/26/18 13:30,7/26/18 13:35,-77.018973,38.896469,222707
O57MSY4XTVWIQ,601523,7/26/18 13:30,7/26/18 13:35,-77.016261,38.896127,222708
2FS7YZZBVGNQI,442793,7/26/18 13:30,7/26/18 13:35,-77.024454,38.889234,222709
TMNSN6EFDGQYS,847609,7/26/18 13:30,7/26/18 13:35,-77.027803,38.898713,222710
SBEXQ3LOLCHFB,224775,7/26/18 13:30,7/26/18 13:35,-77.026553,38.890008,222711
EXUIKBOCHDZSF,360928,7/26/18 13:30,7/26/18 13:35,-77.036349,38.890753,222712
TM2M53VUQDTO5,749220,7/26/18 13:30,7/26/18 13:35,-77.01904,38.896365,222713
SCZMLZMEEJKY5,835544,7/26/18 13:30,7/26/18 13:35,-77.036948,38.889573,222714
JQCGUMUB5X2DU,377329,7/26/18 13:30,7/26/18 13:35,-77.026105,38.894772,222715
FZ4HSPNBEYL3S,229116,7/26/18 13:30,7/26/18 13:35,-77.033666,38.89021,222716
42VESJSFMJEUG,501567,7/26/18 13:30,7/26/18 13:35,-77.024461,38.889226,222717
AMOBTFGN77GPJ,109651,7/26/18 13:30,7/26/18 13:35,-77.033903,38.892327,222718
JGYJEXMICBG5U,482706,7/26/18 13:30,7/26/18 13:35,-77.021015,38.89055,222719
GFKF24O4X3BI5,866938,7/26/18 13:30,7/26/18 13:35,-77.033625,38.890203,222720
GMDTISW2CMPMG,499854,7/26/18 13:30,7/26/18 13:35,-77.032412,38.898457,222721
YELWETKAJZUXE,695410,7/26/18 13:30,7/26/18 13:35,-77.036897,38.889664,222722
7N2S3SZIW7DAM,241526,7/26/18 13:30,7/26/18 13:35,-77.00591,38.902646,222723
SK2FWGSCL26SV,882721,7/26/18 13:30,7/26/18 13:35,-77.041559,38.906742,222724
MYYKW4HFXHEOV,533805,7/26/18 13:30,7/26/18 13:35,-77.069795,38.91833,222725
23MZG3NPRFAEI,275997,7/26/18 13:30,7/26/18 13:35,-77.038574,38.90182,222726
Z4PBDV5J6D5KF,740022,7/26/18 13:30,7/26/18 13:35,-76.984484,38.921402,222727
EQCWWNEBLJ2EP,845213,7/26/18 13:30,7/26/18 13:35,-77.038782,38.902485,222728
LN4CZQWEKJFFM,846811,7/26/18 13:30,7/26/18 13:35,-77.034656,38.907944,222729
E7LGNYIGLGZPI,840517,7/26/18 13:30,7/26/18 13:35,-77.043031,38.926525,222730
35QJHOSKXULEI,899171,7/26/18 13:30,7/26/18 13:35,-77.041535,38.919054,222731
KNS6RKLMJ4RQT,592105,7/26/18 13:30,7/26/18 13:35,-77.022184,38.911923,222732
KJFBJSB62UB47,415448,7/26/18 13:35,7/26/18 13:40,-77.00593,38.886208,222733
RGU7ZMFTMOKOH,363845,7/26/18 13:35,7/26/18 13:40,-77.04045,38.888723,222734
H7WM5TTQP7KXE,751554,7/26/18 13:35,7/26/18 13:40,-77.023346,38.891549,222735
EN555BNHT2QIJ,502410,7/26/18 13:35,7/26/18 13:40,-77.03746,38.889935,222736
KP32TLZZHSBA4,310463,7/26/18 13:35,7/26/18 13:40,-77.008865,38.877069,222737
NIDLTTL5RPBRH,636909,7/26/18 13:35,7/26/18 13:40,-77.005394,38.884975,222738
FV7Y46WL7OAS4,548940,7/26/18 13:35,7/26/18 13:40,-77.01754,38.887981,222739
3RO3UL2FOL6JM,603035,7/26/18 13:30,7/26/18 13:35,-77.057129,38.933481,222740
22EFIC5BGGP3F,924673,7/26/18 13:30,7/26/18 13:35,-77.037632,38.930928,222741
VG7QAASJ6VQI4,651023,7/26/18 13:35,7/26/18 13:40,-77.033219,38.883633,222742
MUPTSJ4YKP3XC,828437,7/26/18 13:35,7/26/18 13:40,-77.040322,38.888717,222743
TM2M53VUQDTO5,749220,7/26/18 13:35,7/26/18 13:40,-77.017601,38.887519,222744
MFCMMYZUGYXR7,163936,7/26/18 13:35,7/26/18 13:40,-77.031769,38.890215,222745
NEYX3SUKLYNCY,336432,7/26/18 13:35,7/26/18 13:40,-77.031727,38.890225,222746
SCZMLZMEEJKY5,835544,7/26/18 13:35,7/26/18 13:40,-77.036144,38.890358,222747
JQCGUMUB5X2DU,377329,7/26/18 13:35,7/26/18 13:40,-77.026953,38.889284,222748
FZ4HSPNBEYL3S,229116,7/26/18 13:35,7/26/18 13:40,-77.032299,38.888723,222749
RWDRN3EEHYOFW,511240,7/26/18 13:35,7/26/18 13:40,-76.98258,38.847271,222750
AMOBTFGN77GPJ,109651,7/26/18 13:35,7/26/18 13:40,-77.037474,38.889925,222751
JGYJEXMICBG5U,482706,7/26/18 13:35,7/26/18 13:40,-77.035607,38.890523,222752
65N7XMUXMEE4R,421448,7/26/18 13:35,7/26/18 13:40,-76.992096,38.883265,222753
GFKF24O4X3BI5,866938,7/26/18 13:35,7/26/18 13:40,-77.032251,38.888766,222754
2FS7YZZBVGNQI,442793,7/26/18 13:35,7/26/18 13:40,-77.023338,38.891583,222755
TMNSN6EFDGQYS,847609,7/26/18 13:35,7/26/18 13:40,-77.025093,38.904029,222756
EE3NBZV42RV3Z,971574,7/26/18 13:35,7/26/18 13:40,-77.029953,38.900488,222757
LN4CZQWEKJFFM,846811,7/26/18 13:35,7/26/18 13:40,-77.036618,38.903271,222758
PK2OOI4K6CO67,218813,7/26/18 13:35,7/26/18 13:40,-77.069111,38.903881,222759
42VESJSFMJEUG,501567,7/26/18 13:35,7/26/18 13:40,-77.023331,38.891565,222760
PVYNR7C4VNSCM,951901,7/26/18 13:35,7/26/18 13:40,-77.00024,38.900125,222761
BMDXJD5WCEGVH,229748,7/26/18 13:35,7/26/18 13:40,-77.035202,38.922694,222762
7N2S3SZIW7DAM,241526,7/26/18 13:35,7/26/18 13:40,-76.998859,38.90762,222763
SK2FWGSCL26SV,882721,7/26/18 13:35,7/26/18 13:40,-77.043938,38.910777,222764
3RO3UL2FOL6JM,603035,7/26/18 13:35,7/26/18 13:40,-77.049043,38.919002,222765
22EFIC5BGGP3F,924673,7/26/18 13:35,7/26/18 13:40,-77.038795,38.932551,222766
Z4PBDV5J6D5KF,740022,7/26/18 13:35,7/26/18 13:40,-76.985773,38.924871,222767
RWDRN3EEHYOFW,511240,7/26/18 13:40,7/26/18 13:45,-76.982382,38.850821,222768
XPY72J5ERRJSZ,632091,7/26/18 13:35,7/26/18 13:40,-77.005679,38.952796,222769
Q2QDFYT2TO2TM,175453,7/26/18 13:35,7/26/18 13:40,-77.03849,38.906689,222770
CQGSQUC4ICOWT,969618,7/26/18 13:40,7/26/18 13:45,-77.030659,38.889892,222771
KP32TLZZHSBA4,310463,7/26/18 13:40,7/26/18 13:45,-77.012702,38.879284,222772
FV7Y46WL7OAS4,548940,7/26/18 13:40,7/26/18 13:45,-77.017815,38.877829,222773
BQ7RU7QQ2O2MZ,363018,7/26/18 13:40,7/26/18 13:45,-77.005887,38.895487,222774
E2KYBIUAFW6EV,807504,7/26/18 13:40,7/26/18 13:45,-77.022111,38.893181,222775
L5ILKTJGM2UW2,359646,7/26/18 13:40,7/26/18 13:45,-77.055054,38.897234,222776
BGKSPZIKI3PGQ,117110,7/26/18 13:40,7/26/18 13:45,-77.026969,38.896338,222777
VG7QAASJ6VQI4,651023,7/26/18 13:40,7/26/18 13:45,-77.037343,38.882021,222778
S6KRVI3CASVSH,727701,7/26/18 13:40,7/26/18 13:45,-77.043225,38.889033,222779
MUPTSJ4YKP3XC,828437,7/26/18 13:40,7/26/18 13:45,-77.048263,38.889716,222780
TM2M53VUQDTO5,749220,7/26/18 13:40,7/26/18 13:45,-77.017831,38.877799,222781
MFCMMYZUGYXR7,163936,7/26/18 13:40,7/26/18 13:45,-77.033077,38.890337,222782
NEYX3SUKLYNCY,336432,7/26/18 13:40,7/26/18 13:45,-77.033016,38.890359,222783
3V4UKYDF47SLD,487557,7/26/18 13:40,7/26/18 13:45,-76.991748,38.882551,222784
JQCGUMUB5X2DU,377329,7/26/18 13:40,7/26/18 13:45,-77.019814,38.888904,222785
FZ4HSPNBEYL3S,229116,7/26/18 13:40,7/26/18 13:45,-77.023274,38.889319,222786
AMOBTFGN77GPJ,109651,7/26/18 13:40,7/26/18 13:45,-77.040231,38.889212,222787
4Y4LUG7JQ63S2,511525,7/26/18 13:40,7/26/18 13:45,-77.022114,38.889087,222788
GFKF24O4X3BI5,866938,7/26/18 13:40,7/26/18 13:45,-77.02213,38.889145,222789
YELWETKAJZUXE,695410,7/26/18 13:40,7/26/18 13:45,-77.032134,38.888578,222790
C3V3BUKN6WGV4,324913,7/26/18 13:40,7/26/18 13:45,-77.028272,38.894952,222791
25QE6TA5IAJ5Z,301228,7/26/18 13:40,7/26/18 13:45,-77.017534,38.896132,222792
OKZ3I7R3ZXSCJ,173987,7/26/18 13:40,7/26/18 13:45,-77.005651,38.898903,222793
WONCD7LJLFDPA,184635,7/26/18 13:40,7/26/18 13:45,-77.032961,38.904013,222794
BIY5UI5BCCUAY,372040,7/26/18 13:40,7/26/18 13:45,-77.006391,38.901162,222795
7N2S3SZIW7DAM,241526,7/26/18 13:40,7/26/18 13:45,-76.997932,38.908504,222796
LMBJ4QYQQ5R5B,852128,7/26/18 13:40,7/26/18 13:45,-77.035089,38.899055,222797
EE3NBZV42RV3Z,971574,7/26/18 13:40,7/26/18 13:45,-77.027199,38.905707,222798
LN4CZQWEKJFFM,846811,7/26/18 13:40,7/26/18 13:45,-77.029985,38.901297,222799
PBUUUC3MMO7I6,379622,7/26/18 13:40,7/26/18 13:45,-77.020936,38.910538,222800
